collection	gene_set	description	discovery_common_direction	discovery_common_p	discovery_common_fdr	heldout_common_direction	heldout_common_p	heldout_common_fdr	n_state_direction_match	opposite_supported_state	replicated	fgsea_nes	fgsea_p_value	fgsea_fdr	leading_edge	leading_edge_size	community_id	community_label
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Any process that modulates the frequency, rate or extent of cytoplasmic translation. [GOC:obol]	Down	0.0567038270743721	0.559205316963919	Down	0.852606631377022	0.957447541139417	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION	Any process that modulates the frequency, rate or extent of cytoplasmic translational initiation. [GO_REF:0000058, GOC:TermGenie, PMID:12242291]	Down	0.518581531671555	0.923734898160688	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	Down	0.599415184501032	0.940457420055596	Down	0.158710585972632	0.633094002062188	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_D_GLUCOSE_IMPORT	Any process that modulates the frequency, rate or extent of the import of the hexose monosaccharide glucose into a cell or organelle. [GOC:ai]	Down	0.429674665319324	0.899129393549212	Down	0.117468789906812	0.587163782678377	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	Any process that modulates the rate, frequency or extent of a small molecule metabolic process. [GOC:vw]	Down	0.882747940077522	0.988694792773085	Down	0.221535933986713	0.687773284090206	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DEFENSE_RESPONSE	Any process that modulates the frequency, rate or extent of a defense response. [GOC:mah]	Down	0.701152533755549	0.964845259098708	Down	0.305506386751603	0.758166737179512	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	Any process that modulates the frequency, rate or extent of the antiviral response of a cell or organism. [GOC:ai]	Up	0.866177386061722	0.988694792773085	Down	0.552867358064649	0.877389712107254	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism. [GOC:ai, GOC:dph]	Up	0.775470253379611	0.972755352649607	Down	0.675849934470983	0.925460057328124	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	Any process that modulates the frequency, rate or extent of dendrite development. [GOC:ai]	Up	0.141296586348244	0.731916760110464	Up	0.448254201286685	0.833824453192527	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DENDRITE_EXTENSION	Any process that modulates the frequency, rate or extent of dendrite extension. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:24898855]	Up	0.276257718820741	0.823415969345341	NA	NA	NA	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	Any process that modulates the frequency, rate or extent of dendrite morphogenesis. [GOC:ai]	Up	0.0254270673473674	0.455156365413002	Up	0.0855982652009377	0.522031821229725	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	Any process that modulates the rate, frequency, or extent of dendritic spine development, the process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure. [GOC:dph]	Up	0.996270978318291	0.998686821271857	Up	0.764354940950598	0.944841033709854	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	Any process that modulates the rate, frequency, or extent of dendritic spine morphogenesis, the process in which the anatomical structures of a dendritic spine are generated and organized. A dendritic spine is a protrusion from a dendrite and a specialized subcellular compartment involved in synaptic transmission. [GOC:dph]	Up	0.557203600674255	0.936542692172785	Up	0.84083003006892	0.956906599582124	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DEPHOSPHORYLATION	Any process that modulates the frequency, rate or extent of removal of phosphate groups from a molecule. [GOC:bf]	Down	0.822121608453834	0.983896652421096	Down	0.388322762563227	0.806592659779195	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	Any process that modulates the frequency, rate or extent of developmental growth. [GOC:go_curators]	Up	0.486564641555375	0.916617574283209	Down	0.92192496043431	0.979319897671257	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	Any process that modulates the frequency, rate or extent of a digestive system process, a physical, chemical, or biochemical process carried out by living organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism. [GOC:jl]	Up	0.368958141435842	0.88829853224312	Up	0.271475519749976	0.739116752812067	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_BINDING	Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid). [GOC:ai, GOC:dph, GOC:tb]	Down	0.892732797981603	0.988694792773085	Up	0.612956047581857	0.906362867091321	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]	Up	0.856499190626239	0.988694792773085	Down	0.752447432134816	0.93883085043161	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	Any process that modulates the frequency, rate or extent of DNA biosynthetic process. [GOC:obol]	Up	0.532696231898526	0.926884019628689	Up	0.749083016071121	0.93883085043161	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	Any process that modulates the frequency, rate or extent of a DNA damage checkpoint. [GOC:obol]	Up	0.953684991795113	0.992294482117269	Up	0.235095500689182	0.701308462379444	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	Any process that modulates the frequency, rate or extent of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage. [GOC:jl]	Up	0.720911291525099	0.966901077791984	Up	0.537590178606451	0.865829480129909	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	Up	0.458511256156717	0.904728143904254	Up	0.171347872395131	0.646182735705772	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_RECOMBINATION	Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. [GOC:go_curators, ISBN:0198506732]	Up	0.210029395890249	0.770480704166305	Up	0.0801049116574379	0.511886092336451	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_REPAIR	Any process that modulates the frequency, rate or extent of DNA repair. [GOC:go_curators]	Up	0.237966280515944	0.800619318637148	Up	0.0175197608282946	0.282657923462435	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_REPLICATION	Any process that modulates the frequency, rate or extent of DNA replication. [GOC:go_curators]	Up	0.915791161651601	0.989736671195387	Up	0.279879418917243	0.744812516970941	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_STRAND_ELONGATION	Any process that modulates the rate, frequency or extent of DNA strand elongation. DNA strand elongation is the DNA metabolic process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand. [GOC:mah]	Up	0.51004134247611	0.920810970353084	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	Any process that modulates the rate, frequency, or extent of DNA-templated DNA replication, the process in which new strands of DNA are synthesized. [GOC:dph, GOC:tb]	Down	0.684553227735451	0.962067358302923	Up	0.474988676545256	0.84626031446654	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION	Any process that modulates the frequency, rate or extent of initiation of DNA-dependent DNA replication; the process in which DNA becomes competent to replicate. In eukaryotes, replication competence is established in early G1 and lost during the ensuing S phase. [GOC:mah]	Down	0.111341306898972	0.688981999297696	NA	NA	NA	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase. [GOC:mah, GOC:txnOH]	Down	0.993724277031253	0.997725467677913	Up	0.358280271014138	0.790545296706213	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation. [GOC:mah, GOC:txnOH]	Down	0.0500562187231685	0.548303330033413	Down	0.505487529819962	0.856850409617704	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	Any process that modulates the frequency, rate or extent of double-strand break repair. [GOC:BHF]	Up	0.137164336248974	0.729940088178609	Up	0.00304085983190094	0.127053361438015	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. [GOC:dph, GOC:jp, GOC:tb]	Up	0.395590747810506	0.899129393549212	Up	0.037760212745727	0.403964174526164	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Any process that modulates the frequency, rate or extent of double-strand break repair via nonhomologous end joining. [GOC:obol]	Up	0.825070961100948	0.984255865781238	Up	0.360911907743148	0.793965223216007	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	Any process that modulates the frequency, rate or extent of early endosome to late endosome transport. [GOC:BHF]	Down	0.073294663583344	0.60544451194547	Down	0.0254626979742405	0.338705847747142	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	Any process that modulates the frequency, rate or extent of embryonic development. [GOC:go_curators]	Up	0.557315861147833	0.936542692172785	Up	0.254170919188956	0.723214701493742	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING	Any process that modulates the frequency, rate or extent of endocytic recycling. [GOC:obol]	Up	0.134781602660111	0.729019640933658	Up	0.120322145477898	0.592240357672165	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOCYTOSIS	Any process that modulates the frequency, rate or extent of endocytosis. [GOC:go_curators]	Down	0.704089499771916	0.964845259098708	Down	0.45686818707609	0.83892073920745	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway. [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]	Down	0.0429455114232197	0.52287410041002	Down	0.0919640661334937	0.537929416106239	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	Any process that modulates the frequency, rate or extent of endoplasmic reticulum unfolded protein response. [GOC:TermGenie]	Down	0.353711280204738	0.878168900163439	Down	0.335981808815252	0.770017380400074	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	Any process that modulates the frequency, rate or extent of endothelial cell chemotaxis. [GOC:BHF]	Down	0.942830240375875	0.989736671195387	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	Any process that modulates the frequency, rate or extent of endothelial cell development. [GOC:pr, GOC:TermGenie, PMID:19470579]	Down	0.666804439412497	0.957948270777377	Down	0.422575040362281	0.824801007132811	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	Any process that modulates the frequency, rate or extent of endothelial cell differentiation. [GOC:go_curators]	Down	0.961405234958923	0.994248773240428	Down	0.287909892966357	0.744812516970941	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]	Up	0.512963171369535	0.923165288028233	Down	0.592224498099778	0.894560762625637	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT	Any process that modulates the frequency, rate or extent of epidermis development. [GOC:go_curators]	Up	0.375027135830131	0.893665345517398	Up	0.611895135438341	0.906362867091321	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process. [GO_REF:0000058, GOC:TermGenie, PMID:19137015]	Up	0.241559732565607	0.802364439949127	Up	0.585452350292046	0.893667085344414	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	Any process that modulates the frequency, rate or extent of epithelial cell differentiation. [GOC:mah]	Up	0.456193765759466	0.904728143904254	Down	0.992396265876431	0.9954507326843	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	Any process that modulates the frequency, rate or extent of epithelial cell migration. [GOC:BHF, GOC:dph, GOC:tb]	Up	0.900325346776688	0.988694792773085	Up	0.949259182903391	0.983355269256882	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a T cell. [GOC:ai]	Up	0.132775767139685	0.725383729396936	Down	0.959886423947577	0.988123386187802	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	Any process that modulates the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell. [GOC:BHF, GOC:dph, GOC:tb]	Up	0.303292803544804	0.838334805482978	Up	0.965126874360653	0.98933446069217	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	Any process that modulates the rate, frequency, or extent of ER to Golgi vesicle-mediated transport, the directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi. [GOC:dph, GOC:tb]	Down	0.802101466003345	0.979532897376671	Down	0.377694941560638	0.803268964346322	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ERAD_PATHWAY	Any process that modulates the frequency, rate or extent of ERAD pathway. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie]	Down	0.558264988884124	0.936542692172785	Down	0.739416593287714	0.937857153359899	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of ERBB signaling pathway. [GOC:BHF, GOC:TermGenie]	Up	0.153991309281889	0.745064828988285	Up	0.457993923484429	0.83892073920745	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	Any process that modulates the frequency, rate or extent of erythrocyte differentiation. [GOC:go_curators]	Up	0.728106862718298	0.96858574492897	Down	0.692820209029815	0.928220836078263	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	Any process that modulates the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA. [GOC:mah]	Up	0.707781213555069	0.965653598555792	Up	0.625197499122319	0.911643221980319	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	Any process that modulates the frequency, rate or extent of establishment of protein localization to mitochondrion. [GO_REF:0000058, GOC:TermGenie, PMID:16857185]	Down	0.82791282669876	0.984326139352902	Up	0.9103672282994	0.977358954269745	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	Any process that modulates the frequency, rate or extent of the specification, formation or maintenance of anisotropic intracellular organization or cell growth patterns. [GOC:mah]	Up	0.520172350890517	0.924133168935773	Up	0.817642478543919	0.953744250858213	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	Any process that modulates the frequency, rate or extent of execution phase of apoptosis. [GOC:mtg_apoptosis, GOC:TermGenie]	Up	0.259013001018338	0.812619314284367	NA	NA	NA	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXOCYTOSIS	Any process that modulates the frequency, rate or extent of exocytosis. [GOC:go_curators]	Down	0.382029557221026	0.895663070428244	Down	0.120483386663592	0.592240357672165	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXOSOMAL_SECRETION	Any process that modulates the frequency, rate or extent of exosomal secretion. [GO_REF:0000058, GOC:TermGenie, PMID:24105262]	Down	0.232165275404193	0.797538985023531	Down	0.130403708241197	0.606256326901654	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	Any process that modulates the extent of cell growth. [GOC:mah, GOC:vw]	Up	0.288183619974063	0.827586942816513	Down	0.515239141534848	0.86022764460147	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	Any process that modulates the frequency, rate or extent of extracellular matrix organization. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]	Up	0.193276134185711	0.769176271164121	Up	0.386132979268172	0.805998622071892	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway. [GOC:mtg_apoptosis]	Up	0.470169201731485	0.905342620829188	Down	0.475079195589748	0.84626031446654	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand. [GOC:mtg_apoptosis]	Down	0.518625150499842	0.923734898160688	Down	0.108931830706126	0.575525300521067	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors. [GOC:TermGenie, PMID:17245429]	Up	0.613281704124433	0.943205557162431	Up	0.943211031615809	0.981725701861968	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	Any process that modulates the frequency, rate or extent of adipocyte differentiation. [GOC:go_curators]	Up	0.490278999321558	0.917795700583236	Down	0.879753978293227	0.968177718073777	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	Any process that modulates the frequency, rate or extent of fatty acid bbeta-oxidation. [GOC:mah]	Up	0.394471150945676	0.899129393549212	Up	0.847063394710298	0.956906599582124	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. [GOC:go_curators, GOC:jl]	Up	0.704780988740386	0.964845259098708	Down	0.743756839863806	0.93883085043161	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids. [GOC:go_curators]	Up	0.830840471686642	0.984326139352902	Down	0.617952596462612	0.908393104136965	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	Any process that modulates the frequency, rate or extent of fatty acid oxidation. [GOC:ai]	Down	0.955390550686351	0.992294482117269	Down	0.865547420184663	0.962736874533044	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	Any process that modulates the frequency, rate or extent of fatty acid transport. [GOC:BHF]	Down	0.552787809472995	0.93574732393049	Down	0.896242639010295	0.97298215428306	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of fibroblast growth factor receptor signaling pathway activity. [GOC:go_curators]	Down	0.662833942833188	0.957816081021505	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FIBROBLAST_MIGRATION	Any process that modulates the rate, frequency or extent of fibroblast cell migration. Fibroblast cell migration is accomplished by extension and retraction of a pseudopodium. [GOC:dph, GOC:tb]	Up	0.893688379609276	0.988694792773085	Down	0.447731694106365	0.833328150252794	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone. [GOC:ai, GOC:dph, GOC:tb]	Up	0.748502405084589	0.969950468575951	Down	0.389230409370366	0.806725492994727	1	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	Any process that modulates the frequency, rate or extent of G protein-coupled receptor signaling pathway. [GOC:go_curators]	Up	0.0883626314744726	0.642181481321429	Up	0.152781418451512	0.628738384877299	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA	Any process that regulates the rate, frequency, or extent of gene silencing by RNA. Gene silencing by RNA is the process in which RNA molecules inactivate expression of target genes. [GOC:dph, GOC:tb]	Down	0.411346963450238	0.899129393549212	Down	0.7242683283093	0.934207745046143	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
